train,dev,test
0.6842721573244978,0.6062416998346998,0.4577924862977894
0.6837925439779188,0.6055510498084863,0.4584293393811709
0.683303698845077,0.6047818045474981,0.4577496346674467
0.6829781810512076,0.6035792693834413,0.45812186953071116
0.6835151349002891,0.6023061233556437,0.45962053163541733
0.6832059587662419,0.60063398102971,0.46043893984622425
0.6833986232643722,0.598978206321958,0.460923945202547
0.6834277863132543,0.5972703015624449,0.4607647187750915
0.6832601887868442,0.5957532896439439,0.4608981088059874
0.6825266284485386,0.5945676990899526,0.4604422959358725
0.6821234362524117,0.5940073917877349,0.45951284620745597
0.6812577882186085,0.5939727902133651,0.45850886318351136
0.680131152221712,0.5928710765884084,0.45785370989371155
0.6799368744565023,0.5916443183338521,0.4567268119520835
0.680166844667409,0.5922364295657837,0.4558079620252555
0.6795545224375372,0.5912025848016043,0.4546704266295337
0.6787828424303827,0.5908443684686586,0.4548531740804181
0.6777420969804128,0.590780049773554,0.454636958638827
0.6774332170866653,0.5897052389170442,0.45371471068193747
0.6768553643826617,0.5884913910328355,0.4526738007337052
0.6770595231465381,0.5878654902942306,0.4519582822082853
0.6765001573060688,0.5872879939668468,0.45186059730813694
0.6755647977844613,0.5864313674388362,0.4508729911729938
0.6753473180571413,0.5858787858822182,0.44968422434104033
0.6753851080173778,0.584669662330069,0.4494168650152629
0.675049165626625,0.5841537754764998,0.448208210022225
0.6752334219738118,0.5841712241926047,0.4472426507127709
0.6749566468500322,0.5843591207578298,0.44617706373814614
0.674756247322659,0.5837100817196047,0.44523497630162256
0.6740175436895627,0.5833108204607971,0.44473502613030946
0.6738515933291219,0.5847130858788665,0.44406913458920133
0.6737425973650756,0.5843514711922331,0.44297397419051
0.6734830299067118,0.5847723927881037,0.4423728062756478
0.672980197528495,0.5836390781369579,0.44264843529443954
0.6724580013977617,0.5823505098816912,0.4420376055483186
0.6715372263822915,0.5810892597520314,0.4423369525597905
0.6709088201059443,0.5802996203093133,0.44166724330112106
0.6704557783901691,0.5793910368927755,0.4412234449526295
0.6705174869466051,0.5784054770485448,0.44141409049431485
0.6697755222735198,0.578467934641131,0.4405357678715857
